date,country,country_code,new_cases,new_deaths
2020-01-02,Russia,RUS,0,0
2020-01-03,Russia,RUS,0,0
2020-01-04,Russia,RUS,0,0
2020-01-05,Russia,RUS,0,0
2020-01-06,Russia,RUS,0,0
2020-01-07,Russia,RUS,0,0
2020-01-08,Russia,RUS,0,0
2020-01-09,Russia,RUS,0,0
2020-01-10,Russia,RUS,0,0
2020-01-11,Russia,RUS,0,0
2020-01-12,Russia,RUS,0,0
2020-01-13,Russia,RUS,0,0
2020-01-14,Russia,RUS,0,0
2020-01-15,Russia,RUS,0,0
2020-01-16,Russia,RUS,0,0
2020-01-17,Russia,RUS,0,0
2020-01-18,Russia,RUS,0,0
2020-01-19,Russia,RUS,0,0
2020-01-20,Russia,RUS,0,0
2020-01-21,Russia,RUS,0,0
2020-01-22,Russia,RUS,0,0
2020-01-23,Russia,RUS,0,0
2020-01-24,Russia,RUS,0,0
2020-01-25,Russia,RUS,0,0
2020-01-26,Russia,RUS,0,0
2020-01-27,Russia,RUS,0,0
2020-01-28,Russia,RUS,0,0
2020-01-29,Russia,RUS,0,0
2020-01-30,Russia,RUS,0,0
2020-01-31,Russia,RUS,0,0
2020-02-01,Russia,RUS,2,0
2020-02-02,Russia,RUS,0,0
2020-02-03,Russia,RUS,0,0
2020-02-04,Russia,RUS,0,0
2020-02-05,Russia,RUS,0,0
2020-02-06,Russia,RUS,0,0
2020-02-07,Russia,RUS,0,0
2020-02-08,Russia,RUS,0,0
2020-02-09,Russia,RUS,0,0
2020-02-10,Russia,RUS,0,0
2020-02-11,Russia,RUS,0,0
2020-02-12,Russia,RUS,0,0
2020-02-13,Russia,RUS,0,0
2020-02-14,Russia,RUS,0,0
2020-02-15,Russia,RUS,0,0
2020-02-16,Russia,RUS,0,0
2020-02-17,Russia,RUS,0,0
2020-02-18,Russia,RUS,0,0
2020-02-19,Russia,RUS,0,0
2020-02-20,Russia,RUS,0,0
2020-02-21,Russia,RUS,0,0
2020-02-22,Russia,RUS,0,0
2020-02-23,Russia,RUS,0,0
2020-02-24,Russia,RUS,0,0
2020-02-25,Russia,RUS,0,0
2020-02-26,Russia,RUS,0,0
2020-02-27,Russia,RUS,0,0
2020-02-28,Russia,RUS,0,0
2020-02-29,Russia,RUS,0,0
2020-03-01,Russia,RUS,0,0
2020-03-02,Russia,RUS,0,0
2020-03-03,Russia,RUS,1,0
2020-03-04,Russia,RUS,1,0
2020-03-05,Russia,RUS,0,0
2020-03-06,Russia,RUS,0,0
2020-03-07,Russia,RUS,6,0
2020-03-08,Russia,RUS,0,0
2020-03-09,Russia,RUS,0,0
2020-03-10,Russia,RUS,0,0
2020-03-11,Russia,RUS,0,0
2020-03-12,Russia,RUS,15,0
2020-03-13,Russia,RUS,5,0
2020-03-14,Russia,RUS,15,0
2020-03-15,Russia,RUS,14,0
2020-03-16,Russia,RUS,4,0
2020-03-17,Russia,RUS,30,0
2020-03-18,Russia,RUS,21,0
2020-03-19,Russia,RUS,33,0
2020-03-20,Russia,RUS,52,0
2020-03-21,Russia,RUS,54,0
2020-03-22,Russia,RUS,53,0
2020-03-23,Russia,RUS,132,0
2020-03-24,Russia,RUS,0,0
2020-03-25,Russia,RUS,57,0
2020-03-26,Russia,RUS,163,0
2020-03-27,Russia,RUS,182,2
2020-03-28,Russia,RUS,196,2
2020-03-29,Russia,RUS,228,1
2020-03-30,Russia,RUS,270,3
2020-03-31,Russia,RUS,302,2
2020-04-01,Russia,RUS,501,7
2020-04-02,Russia,RUS,440,7
2020-04-03,Russia,RUS,771,6
2020-04-04,Russia,RUS,601,4
2020-04-05,Russia,RUS,582,9
2020-04-06,Russia,RUS,658,2
2020-04-07,Russia,RUS,954,2
2020-04-08,Russia,RUS,1154,11
2020-04-09,Russia,RUS,1175,5
2020-04-10,Russia,RUS,1459,13
2020-04-11,Russia,RUS,1786,18
2020-04-12,Russia,RUS,1667,12
2020-04-13,Russia,RUS,2186,24
2020-04-14,Russia,RUS,2558,18
2020-04-15,Russia,RUS,2774,22
2020-04-16,Russia,RUS,3388,28
2020-04-17,Russia,RUS,3448,34
2020-04-18,Russia,RUS,4070,41
2020-04-19,Russia,RUS,4785,40
2020-04-20,Russia,RUS,6060,48
2020-04-21,Russia,RUS,4268,44
2020-04-22,Russia,RUS,5642,51
2019-12-31,San_Marino,SMR,0,0
2020-01-01,San_Marino,SMR,0,0
2020-01-02,San_Marino,SMR,0,0
2020-01-03,San_Marino,SMR,0,0
2020-01-04,San_Marino,SMR,0,0
2020-01-05,San_Marino,SMR,0,0
2020-01-06,San_Marino,SMR,0,0
2020-01-07,San_Marino,SMR,0,0
2020-01-08,San_Marino,SMR,0,0
2020-01-09,San_Marino,SMR,0,0
2020-01-10,San_Marino,SMR,0,0
2020-01-11,San_Marino,SMR,0,0
2020-01-12,San_Marino,SMR,0,0
2020-01-13,San_Marino,SMR,0,0
2020-01-14,San_Marino,SMR,0,0
2020-01-15,San_Marino,SMR,0,0
2020-01-16,San_Marino,SMR,0,0
2020-01-17,San_Marino,SMR,0,0
2020-01-18,San_Marino,SMR,0,0
2020-01-19,San_Marino,SMR,0,0
2020-01-20,San_Marino,SMR,0,0
2020-01-21,San_Marino,SMR,0,0
2020-01-22,San_Marino,SMR,0,0
2020-01-23,San_Marino,SMR,0,0
2020-01-24,San_Marino,SMR,0,0
2020-01-25,San_Marino,SMR,0,0
2020-01-26,San_Marino,SMR,0,0
2020-01-27,San_Marino,SMR,0,0
2020-01-28,San_Marino,SMR,0,0
2020-01-29,San_Marino,SMR,0,0
2020-01-30,San_Marino,SMR,0,0
2020-01-31,San_Marino,SMR,0,0
2020-02-01,San_Marino,SMR,0,0
2020-02-02,San_Marino,SMR,0,0
2020-02-03,San_Marino,SMR,0,0
2020-02-04,San_Marino,SMR,0,0
2020-02-05,San_Marino,SMR,0,0
2020-02-06,San_Marino,SMR,0,0
2020-02-07,San_Marino,SMR,0,0
2020-02-08,San_Marino,SMR,0,0
2020-02-09,San_Marino,SMR,0,0
2020-02-10,San_Marino,SMR,0,0
2020-02-11,San_Marino,SMR,0,0
2020-02-12,San_Marino,SMR,0,0
2020-02-13,San_Marino,SMR,0,0
2020-02-14,San_Marino,SMR,0,0
2020-02-15,San_Marino,SMR,0,0
2020-02-16,San_Marino,SMR,0,0
2020-02-17,San_Marino,SMR,0,0
2020-02-18,San_Marino,SMR,0,0
2020-02-19,San_Marino,SMR,0,0
2020-02-20,San_Marino,SMR,0,0
2020-02-21,San_Marino,SMR,0,0
2020-02-22,San_Marino,SMR,0,0
2020-02-23,San_Marino,SMR,0,0
2020-02-24,San_Marino,SMR,0,0
2020-02-25,San_Marino,SMR,0,0
2020-02-26,San_Marino,SMR,0,0
2020-02-27,San_Marino,SMR,0,0
2020-02-28,San_Marino,SMR,1,0
2020-02-29,San_Marino,SMR,0,0
2020-03-01,San_Marino,SMR,0,0
2020-03-02,San_Marino,SMR,7,1
2020-03-03,San_Marino,NA,0,0
2020-03-04,San_Marino,SMR,2,0
2020-03-05,San_Marino,SMR,5,0
2020-03-06,San_Marino,SMR,7,0
2020-03-07,San_Marino,SMR,1,0
2020-03-08,San_Marino,SMR,3,0
2020-03-09,San_Marino,SMR,11,0
2020-03-10,San_Marino,SMR,12,1
2020-03-11,San_Marino,SMR,13,0
2020-03-12,San_Marino,SMR,4,1
2020-03-13,San_Marino,SMR,1,2
2020-03-14,San_Marino,SMR,6,0
2020-03-15,San_Marino,SMR,19,0
2020-03-16,San_Marino,SMR,6,2
2020-03-17,San_Marino,SMR,4,2
2020-03-18,San_Marino,SMR,2,2
2020-03-19,San_Marino,SMR,5,3
2020-03-20,San_Marino,SMR,17,0
2020-03-21,San_Marino,SMR,25,0
2020-03-22,San_Marino,SMR,0,6
2020-03-23,San_Marino,SMR,0,0
2020-03-24,San_Marino,SMR,36,0
2020-03-25,San_Marino,SMR,0,1
2020-03-26,San_Marino,SMR,21,0
2020-03-27,San_Marino,SMR,10,0
2020-03-28,San_Marino,SMR,5,0
2020-03-29,San_Marino,SMR,1,1
2020-03-30,San_Marino,SMR,5,2
2020-03-31,San_Marino,SMR,0,1
2020-04-01,San_Marino,SMR,1,1
2020-04-02,San_Marino,SMR,6,0
2020-04-03,San_Marino,SMR,9,4
2020-04-04,San_Marino,SMR,6,2
2020-04-05,San_Marino,SMR,8,0
2020-04-06,San_Marino,SMR,7,0
2020-04-07,San_Marino,SMR,11,0
2020-04-08,San_Marino,SMR,2,2
2020-04-09,San_Marino,SMR,29,0
2020-04-10,San_Marino,SMR,25,0
2020-04-11,San_Marino,SMR,11,0
2020-04-12,San_Marino,SMR,12,1
2020-04-13,San_Marino,SMR,0,0
2020-04-14,San_Marino,SMR,0,1
2020-04-15,San_Marino,SMR,16,0
2020-04-16,San_Marino,SMR,20,0
2020-04-17,San_Marino,SMR,34,2
2020-04-18,San_Marino,SMR,9,1
2020-04-19,San_Marino,SMR,20,0
2020-04-20,San_Marino,SMR,6,0
2020-04-21,San_Marino,SMR,1,0
2020-04-22,San_Marino,SMR,14,1
2020-03-03,Saudi_Arabia,SAU,1,0
2020-03-04,Saudi_Arabia,NA,0,0
2020-03-05,Saudi_Arabia,NA,0,0
2020-03-06,Saudi_Arabia,SAU,4,0
2020-03-07,Saudi_Arabia,NA,0,0
2020-03-08,Saudi_Arabia,SAU,2,0
2020-03-09,Saudi_Arabia,SAU,4,0
2020-03-10,Saudi_Arabia,SAU,4,0
2020-03-11,Saudi_Arabia,SAU,5,0
2020-03-12,Saudi_Arabia,SAU,25,0
2020-03-13,Saudi_Arabia,SAU,17,0
2020-03-14,Saudi_Arabia,SAU,24,0
2020-03-15,Saudi_Arabia,SAU,0,0
2020-03-16,Saudi_Arabia,SAU,32,0
2020-03-17,Saudi_Arabia,SAU,15,0
2020-03-18,Saudi_Arabia,SAU,0,0
2020-03-19,Saudi_Arabia,SAU,38,0
2020-03-20,Saudi_Arabia,SAU,67,0
2020-03-21,Saudi_Arabia,SAU,36,0
2020-03-22,Saudi_Arabia,SAU,118,0
2020-03-23,Saudi_Arabia,SAU,119,0
2020-03-24,Saudi_Arabia,SAU,51,0
2020-03-25,Saudi_Arabia,SAU,205,1
2020-03-26,Saudi_Arabia,SAU,133,1
2020-03-27,Saudi_Arabia,SAU,112,1
2020-03-28,Saudi_Arabia,SAU,92,0
2020-03-29,Saudi_Arabia,SAU,99,1
2020-03-30,Saudi_Arabia,SAU,26,4
2020-03-31,Saudi_Arabia,SAU,224,0
2020-04-01,Saudi_Arabia,SAU,110,2
2020-04-02,Saudi_Arabia,SAU,157,6
2020-04-03,Saudi_Arabia,SAU,165,5
2020-04-04,Saudi_Arabia,SAU,0,0
2020-04-05,Saudi_Arabia,SAU,294,8
2020-04-06,Saudi_Arabia,SAU,206,5
2020-04-07,Saudi_Arabia,SAU,138,4
2020-04-08,Saudi_Arabia,SAU,272,3
2020-04-09,Saudi_Arabia,SAU,137,0
2020-04-10,Saudi_Arabia,SAU,355,3
2020-04-11,Saudi_Arabia,SAU,364,3
2020-04-12,Saudi_Arabia,SAU,382,5
2020-04-13,Saudi_Arabia,SAU,429,7
2020-04-14,Saudi_Arabia,SAU,472,6
2020-04-15,Saudi_Arabia,SAU,435,8
2020-04-16,Saudi_Arabia,SAU,493,6
2020-04-17,Saudi_Arabia,SAU,518,4
2020-04-18,Saudi_Arabia,SAU,762,4
2020-04-19,Saudi_Arabia,SAU,1132,5
2020-04-20,Saudi_Arabia,SAU,1088,5
2020-04-21,Saudi_Arabia,SAU,1122,6
2020-04-22,Saudi_Arabia,SAU,1147,6
2020-03-07,Serbia,SRB,1,0
2020-03-08,Serbia,NA,0,0
2020-03-09,Serbia,NA,0,0
2020-03-10,Serbia,NA,0,0
2020-03-11,Serbia,SRB,4,0
2020-03-12,Serbia,SRB,13,0
2020-03-13,Serbia,SRB,6,0
2020-03-14,Serbia,SRB,17,0
2020-03-15,Serbia,SRB,5,0
2020-03-16,Serbia,SRB,9,0
2020-03-17,Serbia,SRB,2,0
2020-03-18,Serbia,SRB,15,0
2020-03-19,Serbia,SRB,22,0
2020-03-20,Serbia,SRB,32,0
2020-03-21,Serbia,SRB,9,1
2020-03-22,Serbia,SRB,14,0
2020-03-23,Serbia,SRB,39,0
2020-03-24,Serbia,SRB,34,0
2020-03-25,Serbia,SRB,27,0
2020-03-26,Serbia,SRB,54,1
2020-03-27,Serbia,SRB,81,1
2020-03-28,Serbia,SRB,73,3
2020-03-29,Serbia,SRB,202,4
2020-03-30,Serbia,SRB,82,3
2020-03-31,Serbia,SRB,0,0
2020-04-01,Serbia,SRB,159,10
2020-04-02,Serbia,SRB,160,0
2020-04-03,Serbia,SRB,111,8
2020-04-04,Serbia,SRB,305,8
2020-04-05,Serbia,SRB,148,5
2020-04-06,Serbia,SRB,284,7
2020-04-07,Serbia,SRB,292,7
2020-04-08,Serbia,SRB,247,3
2020-04-09,Serbia,SRB,219,4
2020-04-10,Serbia,SRB,201,1
2020-04-11,Serbia,SRB,238,5
2020-04-12,Serbia,SRB,275,3
2020-04-13,Serbia,SRB,250,6
2020-04-14,Serbia,SRB,424,5
2020-04-15,Serbia,SRB,411,9
2020-04-16,Serbia,SRB,408,5
2020-04-17,Serbia,SRB,445,4
2020-04-18,Serbia,SRB,372,7
2020-04-19,Serbia,SRB,304,7
2020-04-20,Serbia,SRB,324,5
2020-04-21,Serbia,SRB,312,3
2020-04-22,Serbia,SRB,260,0
2020-03-05,Slovenia,SVN,1,0
2020-03-06,Slovenia,SVN,5,0
2020-03-07,Slovenia,SVN,3,0
2020-03-08,Slovenia,SVN,3,0
2020-03-09,Slovenia,SVN,4,0
2020-03-10,Slovenia,NA,0,0
2020-03-11,Slovenia,SVN,15,0
2020-03-12,Slovenia,SVN,26,0
2020-03-13,Slovenia,SVN,39,0
2020-03-14,Slovenia,SVN,45,0
2020-03-15,Slovenia,SVN,40,0
2020-03-16,Slovenia,SVN,38,0
2020-03-17,Slovenia,SVN,34,0
2020-03-18,Slovenia,SVN,22,1
2020-03-19,Slovenia,SVN,11,0
2020-03-20,Slovenia,SVN,33,0
2020-03-21,Slovenia,SVN,22,0
2020-03-22,Slovenia,SVN,42,0
2020-03-23,Slovenia,SVN,31,0
2020-03-24,Slovenia,SVN,28,0
2020-03-25,Slovenia,SVN,38,2
2020-03-26,Slovenia,SVN,48,1
2020-03-27,Slovenia,SVN,49,1
2020-03-28,Slovenia,SVN,55,4
2020-03-29,Slovenia,SVN,59,0
2020-03-30,Slovenia,SVN,39,2
2020-03-31,Slovenia,SVN,33,0
2020-04-01,Slovenia,SVN,51,2
2020-04-02,Slovenia,SVN,27,2
2020-04-03,Slovenia,SVN,56,1
2020-04-04,Slovenia,SVN,37,4
2020-04-05,Slovenia,SVN,43,2
2020-04-06,Slovenia,SVN,20,6
2020-04-07,Slovenia,SVN,24,2
2020-04-08,Slovenia,SVN,34,6
2020-04-09,Slovenia,SVN,36,4
2020-04-10,Slovenia,SVN,33,3
2020-04-11,Slovenia,SVN,36,2
2020-04-12,Slovenia,SVN,28,5
2020-04-13,Slovenia,SVN,17,3
2020-04-14,Slovenia,SVN,7,2
2020-04-15,Slovenia,SVN,8,1
2020-04-16,Slovenia,SVN,28,5
2020-04-17,Slovenia,SVN,20,0
2020-04-18,Slovenia,SVN,36,5
2020-04-19,Slovenia,SVN,13,4
2020-04-20,Slovenia,SVN,13,4
2020-04-21,Slovenia,SVN,5,0
2020-04-22,Slovenia,SVN,5,3
2020-03-06,South_Africa,ZAF,1,0
2020-03-07,South_Africa,NA,0,0
2020-03-08,South_Africa,ZAF,1,0
2020-03-09,South_Africa,ZAF,1,0
2020-03-10,South_Africa,ZAF,4,0
2020-03-11,South_Africa,NA,0,0
2020-03-12,South_Africa,ZAF,6,0
2020-03-13,South_Africa,ZAF,4,0
2020-03-14,South_Africa,ZAF,7,0
2020-03-15,South_Africa,ZAF,0,0
2020-03-16,South_Africa,ZAF,27,0
2020-03-17,South_Africa,ZAF,11,0
2020-03-18,South_Africa,ZAF,23,0
2020-03-19,South_Africa,ZAF,31,0
2020-03-20,South_Africa,ZAF,34,0
2020-03-21,South_Africa,ZAF,55,0
2020-03-22,South_Africa,ZAF,35,0
2020-03-23,South_Africa,ZAF,34,0
2020-03-24,South_Africa,ZAF,128,0
2020-03-25,South_Africa,ZAF,155,0
2020-03-26,South_Africa,ZAF,152,0
2020-03-27,South_Africa,ZAF,218,2
2020-03-28,South_Africa,ZAF,243,0
2020-03-29,South_Africa,ZAF,17,0
2020-03-30,South_Africa,ZAF,93,0
2020-03-31,South_Africa,ZAF,46,1
2020-04-01,South_Africa,ZAF,27,2
2020-04-02,South_Africa,ZAF,27,0
2020-04-03,South_Africa,ZAF,82,0
2020-04-04,South_Africa,ZAF,43,2
2020-04-05,South_Africa,ZAF,80,2
2020-04-06,South_Africa,ZAF,70,2
2020-04-07,South_Africa,ZAF,31,1
2020-04-08,South_Africa,ZAF,63,1
2020-04-09,South_Africa,ZAF,96,5
2020-04-10,South_Africa,ZAF,89,0
2020-04-11,South_Africa,ZAF,69,6
2020-04-12,South_Africa,ZAF,25,1
2020-04-13,South_Africa,ZAF,145,0
2020-04-14,South_Africa,ZAF,99,2
2020-04-15,South_Africa,ZAF,143,0
2020-04-16,South_Africa,ZAF,91,7
2020-04-17,South_Africa,ZAF,99,14
2020-04-18,South_Africa,ZAF,178,2
2020-04-19,South_Africa,ZAF,251,2
2020-04-20,South_Africa,ZAF,124,2
2020-04-21,South_Africa,ZAF,142,4
2020-04-22,South_Africa,ZAF,165,0
2019-12-31,South_Korea,KOR,0,0
2020-01-01,South_Korea,KOR,0,0
2020-01-02,South_Korea,KOR,0,0
2020-01-03,South_Korea,KOR,0,0
2020-01-04,South_Korea,KOR,0,0
2020-01-05,South_Korea,KOR,0,0
2020-01-06,South_Korea,KOR,0,0
2020-01-07,South_Korea,KOR,0,0
2020-01-08,South_Korea,KOR,0,0
2020-01-09,South_Korea,KOR,0,0
2020-01-10,South_Korea,KOR,0,0
2020-01-11,South_Korea,KOR,0,0
2020-01-12,South_Korea,KOR,0,0
2020-01-13,South_Korea,KOR,0,0
2020-01-14,South_Korea,KOR,0,0
2020-01-15,South_Korea,KOR,0,0
2020-01-16,South_Korea,KOR,0,0
2020-01-17,South_Korea,KOR,0,0
2020-01-18,South_Korea,KOR,0,0
2020-01-19,South_Korea,KOR,0,0
2020-01-20,South_Korea,KOR,1,0
2020-01-21,South_Korea,KOR,0,0
2020-01-22,South_Korea,KOR,0,0
2020-01-23,South_Korea,KOR,0,0
2020-01-24,South_Korea,KOR,1,0
2020-01-25,South_Korea,KOR,0,0
2020-01-26,South_Korea,KOR,1,0
2020-01-27,South_Korea,KOR,1,0
2020-01-28,South_Korea,KOR,0,0
2020-01-29,South_Korea,KOR,0,0
2020-01-30,South_Korea,KOR,0,0
2020-01-31,South_Korea,KOR,3,0
2020-02-01,South_Korea,KOR,5,0
2020-02-02,South_Korea,KOR,3,0
2020-02-03,South_Korea,KOR,0,0
2020-02-04,South_Korea,KOR,1,0
2020-02-05,South_Korea,KOR,2,0
2020-02-06,South_Korea,KOR,5,0
2020-02-07,South_Korea,KOR,1,0
2020-02-08,South_Korea,KOR,0,0
2020-02-09,South_Korea,KOR,1,0
2020-02-10,South_Korea,KOR,2,0
2020-02-11,South_Korea,KOR,1,0
2020-02-12,South_Korea,KOR,0,0
2020-02-13,South_Korea,KOR,0,0
2020-02-14,South_Korea,KOR,0,0
2020-02-15,South_Korea,KOR,0,0
2020-02-16,South_Korea,KOR,1,0
2020-02-17,South_Korea,KOR,1,0
2020-02-18,South_Korea,KOR,1,0
2020-02-19,South_Korea,KOR,15,0
2020-02-20,South_Korea,KOR,34,0
2020-02-21,South_Korea,KOR,75,1
2020-02-22,South_Korea,KOR,190,1
2020-02-23,South_Korea,KOR,256,3
2020-02-24,South_Korea,KOR,161,2
2020-02-25,South_Korea,KOR,130,1
2020-02-26,South_Korea,KOR,254,3
2020-02-27,South_Korea,KOR,449,1
2020-02-28,South_Korea,KOR,427,1
2020-02-29,South_Korea,KOR,909,3
2020-03-01,South_Korea,KOR,595,1
2020-03-02,South_Korea,KOR,686,5
2020-03-03,South_Korea,KOR,600,6
2020-03-04,South_Korea,KOR,516,4
2020-03-05,South_Korea,KOR,438,3
2020-03-06,South_Korea,KOR,518,7
2020-03-07,South_Korea,KOR,483,2
2020-03-08,South_Korea,KOR,367,6
2020-03-09,South_Korea,KOR,248,1
2020-03-10,South_Korea,KOR,131,3
2020-03-11,South_Korea,KOR,242,6
2020-03-12,South_Korea,KOR,114,6
2020-03-13,South_Korea,KOR,110,1
2020-03-14,South_Korea,KOR,107,5
2020-03-15,South_Korea,KOR,76,3
2020-03-16,South_Korea,KOR,74,0
2020-03-17,South_Korea,KOR,84,6
2020-03-18,South_Korea,KOR,93,5
2020-03-19,South_Korea,KOR,152,5
2020-03-20,South_Korea,KOR,87,9
2020-03-21,South_Korea,KOR,147,3
2020-03-22,South_Korea,KOR,98,1
2020-03-23,South_Korea,KOR,64,9
2020-03-24,South_Korea,KOR,76,7
2020-03-25,South_Korea,KOR,100,6
2020-03-26,South_Korea,KOR,104,5
2020-03-27,South_Korea,KOR,91,8
2020-03-28,South_Korea,KOR,146,5
2020-03-29,South_Korea,KOR,105,8
2020-03-30,South_Korea,KOR,78,6
2020-03-31,South_Korea,KOR,125,5
2020-04-01,South_Korea,KOR,0,0
2020-04-02,South_Korea,KOR,190,6
2020-04-03,South_Korea,KOR,86,5
2020-04-04,South_Korea,KOR,94,3
2020-04-05,South_Korea,KOR,81,6
2020-04-06,South_Korea,KOR,47,3
2020-04-07,South_Korea,KOR,47,6
2020-04-08,South_Korea,KOR,53,8
2020-04-09,South_Korea,KOR,39,4
2020-04-10,South_Korea,KOR,27,4
2020-04-11,South_Korea,KOR,0,0
2020-04-12,South_Korea,KOR,62,6
2020-04-13,South_Korea,KOR,25,3
2020-04-14,South_Korea,KOR,27,5
2020-04-15,South_Korea,KOR,27,3
2020-04-16,South_Korea,KOR,22,4
2020-04-17,South_Korea,KOR,22,1
2020-04-18,South_Korea,KOR,18,2
2020-04-19,South_Korea,KOR,8,2
2020-04-20,South_Korea,KOR,13,2
2020-04-21,South_Korea,KOR,9,1
2020-04-22,South_Korea,KOR,11,1
2019-12-31,Spain,ESP,0,0
2020-01-01,Spain,ESP,0,0
2020-01-02,Spain,ESP,0,0
2020-01-03,Spain,ESP,0,0
2020-01-04,Spain,ESP,0,0
2020-01-05,Spain,ESP,0,0
2020-01-06,Spain,ESP,0,0
2020-01-07,Spain,ESP,0,0
2020-01-08,Spain,ESP,0,0
2020-01-09,Spain,ESP,0,0
2020-01-10,Spain,ESP,0,0
2020-01-11,Spain,ESP,0,0
2020-01-12,Spain,ESP,0,0
2020-01-13,Spain,ESP,0,0
2020-01-14,Spain,ESP,0,0
2020-01-15,Spain,ESP,0,0
2020-01-16,Spain,ESP,0,0
2020-01-17,Spain,ESP,0,0
2020-01-18,Spain,ESP,0,0
2020-01-19,Spain,ESP,0,0
2020-01-20,Spain,ESP,0,0
2020-01-21,Spain,ESP,0,0
2020-01-22,Spain,ESP,0,0
2020-01-23,Spain,ESP,0,0
2020-01-24,Spain,ESP,0,0
2020-01-25,Spain,ESP,0,0
2020-01-26,Spain,ESP,0,0
2020-01-27,Spain,ESP,0,0
2020-01-28,Spain,ESP,0,0
2020-01-29,Spain,ESP,0,0
2020-01-30,Spain,ESP,0,0
2020-01-31,Spain,ESP,0,0
2020-02-01,Spain,ESP,1,0
2020-02-02,Spain,ESP,0,0
2020-02-03,Spain,ESP,0,0
2020-02-04,Spain,ESP,0,0
2020-02-05,Spain,ESP,0,0
2020-02-06,Spain,ESP,0,0
2020-02-07,Spain,ESP,0,0
2020-02-08,Spain,ESP,0,0
2020-02-09,Spain,ESP,0,0
2020-02-10,Spain,ESP,1,0
2020-02-11,Spain,ESP,0,0
2020-02-12,Spain,ESP,0,0
2020-02-13,Spain,ESP,0,0
2020-02-14,Spain,ESP,0,0
2020-02-15,Spain,ESP,0,0
2020-02-16,Spain,ESP,0,0
2020-02-17,Spain,ESP,0,0
2020-02-18,Spain,ESP,0,0
2020-02-19,Spain,ESP,0,0
2020-02-20,Spain,ESP,0,0
2020-02-21,Spain,ESP,0,0
2020-02-22,Spain,ESP,0,0
2020-02-23,Spain,ESP,0,0
2020-02-24,Spain,ESP,0,0
2020-02-25,Spain,ESP,1,0
2020-02-26,Spain,ESP,4,0
2020-02-27,Spain,ESP,5,0
2020-02-28,Spain,ESP,13,0
2020-02-29,Spain,ESP,9,0
2020-03-01,Spain,ESP,32,0
2020-03-02,Spain,ESP,17,0
2020-03-03,Spain,ESP,31,0
2020-03-04,Spain,ESP,37,0
2020-03-05,Spain,ESP,49,1
2020-03-06,Spain,ESP,61,2
2020-03-07,Spain,ESP,113,2
2020-03-08,Spain,ESP,56,0
2020-03-09,Spain,ESP,159,0
2020-03-10,Spain,ESP,615,23
2020-03-11,Spain,ESP,435,7
2020-03-12,Spain,ESP,501,12
2020-03-13,Spain,ESP,864,37
2020-03-14,Spain,ESP,1227,37
2020-03-15,Spain,ESP,1522,15
2020-03-16,Spain,ESP,2000,152
2020-03-17,Spain,ESP,1438,21
2020-03-18,Spain,ESP,1987,182
2020-03-19,Spain,ESP,2538,107
2020-03-20,Spain,ESP,3431,169
2020-03-21,Spain,ESP,2833,235
2020-03-22,Spain,ESP,4946,324
2020-03-23,Spain,ESP,3646,394
2020-03-24,Spain,ESP,4517,462
2020-03-25,Spain,ESP,6584,514
2020-03-26,Spain,ESP,7937,738
2020-03-27,Spain,ESP,8578,655
2020-03-28,Spain,ESP,7871,769
2020-03-29,Spain,ESP,8189,832
2020-03-30,Spain,ESP,6549,838
2020-03-31,Spain,ESP,6398,812
2020-04-01,Spain,ESP,9222,849
2020-04-02,Spain,ESP,7719,864
2020-04-03,Spain,ESP,8102,950
2020-04-04,Spain,ESP,7472,932
2020-04-05,Spain,ESP,7026,809
2020-04-06,Spain,ESP,6023,674
2020-04-07,Spain,ESP,4273,637
2020-04-08,Spain,ESP,5478,743
2020-04-09,Spain,ESP,6180,757
2020-04-10,Spain,ESP,5756,683
2020-04-11,Spain,ESP,4576,605
2020-04-12,Spain,ESP,4830,510
2020-04-13,Spain,ESP,4167,619
2020-04-14,Spain,ESP,3477,517
2020-04-15,Spain,ESP,3045,567
2020-04-16,Spain,ESP,5092,523
2020-04-17,Spain,ESP,5183,551
2020-04-18,Spain,ESP,5252,348
2020-04-19,Spain,ESP,3658,565
2020-04-20,Spain,ESP,4218,410
2020-04-21,Spain,ESP,4266,399
2020-04-22,Spain,ESP,3968,430
2019-12-31,Sweden,SWE,0,0
2020-01-01,Sweden,SWE,0,0
2020-01-02,Sweden,SWE,0,0
2020-01-03,Sweden,SWE,0,0
2020-01-04,Sweden,SWE,0,0
2020-01-05,Sweden,SWE,0,0
2020-01-06,Sweden,SWE,0,0
2020-01-07,Sweden,SWE,0,0
2020-01-08,Sweden,SWE,0,0
2020-01-09,Sweden,SWE,0,0
2020-01-10,Sweden,SWE,0,0
2020-01-11,Sweden,SWE,0,0
2020-01-12,Sweden,SWE,0,0
2020-01-13,Sweden,SWE,0,0
2020-01-14,Sweden,SWE,0,0
2020-01-15,Sweden,SWE,0,0
2020-01-16,Sweden,SWE,0,0
2020-01-17,Sweden,SWE,0,0
2020-01-18,Sweden,SWE,0,0
2020-01-19,Sweden,SWE,0,0
2020-01-20,Sweden,SWE,0,0
2020-01-21,Sweden,SWE,0,0
2020-01-22,Sweden,SWE,0,0
2020-01-23,Sweden,SWE,0,0
2020-01-24,Sweden,SWE,0,0
2020-01-25,Sweden,SWE,0,0
2020-01-26,Sweden,SWE,0,0
